学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
PHYSICS,HARBIN ENGINEERING UNIVERSITY,797,2526,29403,11.640
PHYSICS,BEIJING UNIVERSITY OF TECHNOLOGY,805,2442,28794,11.790
PHYSICS,NORTHEASTERN UNIVERSITY - CHINA,813,2327,28499,12.250
PHYSICS,RENMIN UNIVERSITY OF CHINA,816,1405,28344,20.170
PHYSICS,"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS",818,823,28306,34.390
PHYSICS,"CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS",822,2238,28147,12.580
PHYSICS,FUZHOU UNIVERSITY,824,1619,27805,17.170
PHYSICS,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,828,1254,27454,21.890
PHYSICS,"SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS",829,1725,27348,15.850
PHYSICS,HENAN NORMAL UNIVERSITY,845,2194,26591,12.120
PHYSICS,CHINA INSTITUTE OF ATOMIC ENERGY,848,1631,26425,16.200
PHYSICS,ANHUI UNIVERSITY,853,2388,26301,11.010
PHYSICS,"NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING, CAS",859,1216,25944,21.340
PHYSICS,SHAANXI NORMAL UNIVERSITY,862,1841,25689,13.950
PHYSICS,CHINA UNIVERSITY OF GEOSCIENCES,881,1941,24435,12.590
PHYSICS,HEFEI UNIVERSITY OF TECHNOLOGY,886,2095,24206,11.550
PHYSICS,GUANGXI UNIVERSITY,888,1800,24188,13.440
PHYSICS,"SHANGHAI INSTITUTE OF CERAMICS, CAS",895,1143,23714,20.750
PHYSICS,NORTH CHINA ELECTRIC POWER UNIVERSITY,899,2274,23436,10.310
PHYSICS,"SHANGHAI INSTITUTE OF TECHNICAL PHYSICS, CAS",910,1510,22868,15.140
PHYSICS,ZHEJIANG UNIVERSITY OF TECHNOLOGY,911,1615,22797,14.120
PHYSICS,CHINA UNIVERSITY OF MINING & TECHNOLOGY,914,2002,22544,11.260
PHYSICS,NANCHANG UNIVERSITY,915,1555,22498,14.470
PHYSICS,INSTITUTE OF APPLIED PHYSICS & COMPUTATIONAL MATHEMATICS - CHINA,918,2004,22432,11.190
PHYSICS,YANGZHOU UNIVERSITY,932,1686,21938,13.010
PHYSICS,CHINA UNIVERSITY OF PETROLEUM,933,1683,21916,13.020
PHYSICS,ZHEJIANG NORMAL UNIVERSITY,935,1743,21833,12.530
PHYSICS,UNIVERSITY OF JINAN,952,1452,21054,14.500
PHYSICS,QINGDAO UNIVERSITY,954,1182,21015,17.780
PHYSICS,HENAN UNIVERSITY,955,1530,20987,13.720
PHYSICS,GUANGDONG UNIVERSITY OF TECHNOLOGY,964,1828,20816,11.390
PHYSICS,NORTHWEST UNIVERSITY XI'AN,971,1673,20387,12.190
PHYSICS,TAIYUAN UNIVERSITY OF TECHNOLOGY,975,1761,20211,11.480
PHYSICS,HANGZHOU NORMAL UNIVERSITY,979,1372,20043,14.610
PHYSICS,"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS",989,783,19804,25.290
