学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
CLINICAL MEDICINE,"SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS",3202,478,13961,29.210
CLINICAL MEDICINE,NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY,3234,1360,13695,10.070
CLINICAL MEDICINE,SHANGHAI CENTER FOR DISEASE CONTROL & PREVENTION,3239,567,13676,24.120
CLINICAL MEDICINE,SHANGHAITECH UNIVERSITY,3248,560,13608,24.300
CLINICAL MEDICINE,JIANGSU PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION,3250,399,13583,34.040
CLINICAL MEDICINE,NORTHWEST UNIVERSITY XI'AN,3266,1075,13473,12.530
CLINICAL MEDICINE,"GUANG'ANMEN HOSPITAL, CACMS",3268,1221,13469,11.030
CLINICAL MEDICINE,SHANGHAI UNIVERSITY OF MEDICINE & HEALTH SCIENCES,3347,1238,13015,10.510
CLINICAL MEDICINE,SHANGHAI UNIVERSITY OF SPORT,3366,1116,12866,11.530
CLINICAL MEDICINE,"THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN",3374,612,12786,20.890
CLINICAL MEDICINE,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,3466,1068,12191,11.410
CLINICAL MEDICINE,CHINA AGRICULTURAL UNIVERSITY,3470,576,12172,21.130
CLINICAL MEDICINE,"INSTITUTE OF MICROBIOLOGY, CAS",3484,193,12109,62.740
CLINICAL MEDICINE,"CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS",3485,408,12107,29.670
CLINICAL MEDICINE,SHANGHAI ACADEMY OF SCIENCE & TECHNOLOGY,3531,619,11828,19.110
CLINICAL MEDICINE,XIDIAN UNIVERSITY,3539,400,11774,29.430
CLINICAL MEDICINE,FUJIAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,3553,1233,11719,9.500
CLINICAL MEDICINE,CHENGDU MEDICAL COLLEGE,3555,1470,11706,7.960
CLINICAL MEDICINE,CHINA THREE GORGES UNIVERSITY,3598,1056,11490,10.880
CLINICAL MEDICINE,YANBIAN UNIVERSITY,3625,716,11344,15.840
CLINICAL MEDICINE,HEBEI UNIVERSITY,3651,1035,11239,10.860
CLINICAL MEDICINE,SHIHEZI UNIVERSITY,3762,996,10778,10.820
CLINICAL MEDICINE,"NATIONAL INSTITUTE OF OCCUPATIONAL HEALTH & POISON CONTROL, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",3767,83,10761,129.650
CLINICAL MEDICINE,BEIJING NORMAL UNIVERSITY,3783,704,10717,15.220
CLINICAL MEDICINE,HUZHOU UNIVERSITY,3811,1210,10562,8.730
CLINICAL MEDICINE,HARBIN INSTITUTE OF TECHNOLOGY,3814,688,10559,15.350
CLINICAL MEDICINE,DALIAN UNIVERSITY,3825,878,10481,11.940
CLINICAL MEDICINE,SOUTHERN THEATER COMMAND GENERAL HOSPITAL,3883,596,10250,17.200
CLINICAL MEDICINE,YANGTZE UNIVERSITY,3924,887,10065,11.350
CLINICAL MEDICINE,HUBEI UNIVERSITY OF ARTS & SCIENCE,3959,571,9913,17.360
CLINICAL MEDICINE,"SHANGHAI INSTITUTE OF NUTRITION & HEALTH, CAS",3960,356,9903,27.820
CLINICAL MEDICINE,DALIAN UNIVERSITY OF TECHNOLOGY,4015,753,9626,12.780
CLINICAL MEDICINE,"XIYUAN HOSPITAL, CACMS",4096,945,9304,9.850
CLINICAL MEDICINE,NORTHWESTERN POLYTECHNICAL UNIVERSITY,4107,493,9271,18.810
CLINICAL MEDICINE,GANNAN MEDICAL UNIVERSITY,4113,1107,9252,8.360
CLINICAL MEDICINE,SHENYANG PHARMACEUTICAL UNIVERSITY,4170,473,9063,19.160
CLINICAL MEDICINE,SHAANXI UNIVERSITY OF CHINESE MEDICINE,4185,914,8983,9.830
CLINICAL MEDICINE,HENAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,4219,1127,8846,7.850
CLINICAL MEDICINE,HUBEI UNIVERSITY OF CHINESE MEDICINE,4221,745,8842,11.870
CLINICAL MEDICINE,ANHUI UNIVERSITY OF CHINESE MEDICINE,4253,942,8758,9.300
CLINICAL MEDICINE,SHANXI PEOPLE'S HOSPITAL,4272,856,8712,10.180
CLINICAL MEDICINE,"INSTITUTE OF ZOOLOGY, CAS",4285,289,8680,30.030
CLINICAL MEDICINE,JIAXING UNIVERSITY,4288,1034,8673,8.390
CLINICAL MEDICINE,"JIANGSU HENGRUI MEDICINE CO., LTD.",4319,183,8558,46.770
CLINICAL MEDICINE,SOUTHWEST UNIVERSITY - CHINA,4335,487,8529,17.510
CLINICAL MEDICINE,CHINESE ACADEMY OF AGRICULTURAL SCIENCES,4360,519,8458,16.300
CLINICAL MEDICINE,NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY,4426,250,8254,33.020
CLINICAL MEDICINE,FUZHOU UNIVERSITY,4454,754,8168,10.830
CLINICAL MEDICINE,NORTHEASTERN UNIVERSITY - CHINA,4523,593,7976,13.450
CLINICAL MEDICINE,SOUTH CHINA NORMAL UNIVERSITY,4544,400,7926,19.820
CLINICAL MEDICINE,SHENZHEN CHILDREN'S HOSPITAL,4593,771,7833,10.160
CLINICAL MEDICINE,GUANGXI UNIVERSITY OF CHINESE MEDICINE,4616,929,7774,8.370
CLINICAL MEDICINE,HEILONGJIANG UNIVERSITY OF CHINESE MEDICINE,4634,976,7726,7.920
CLINICAL MEDICINE,QINGHAI UNIVERSITY,4638,797,7713,9.680
CLINICAL MEDICINE,BEIJING INSTITUTE OF TECHNOLOGY,4663,535,7649,14.300
CLINICAL MEDICINE,BAOTOU MEDICAL COLLEGE,4669,493,7630,15.480
CLINICAL MEDICINE,RENMIN UNIVERSITY OF CHINA,4695,308,7568,24.570
CLINICAL MEDICINE,YUNNAN UNIVERSITY,4726,631,7520,11.920
CLINICAL MEDICINE,NATIONAL INSTITUTE OF FOOD & DRUG CONTROL - CHINA,5222,162,6752,41.680
CLINICAL MEDICINE,SIEMENS CHINA,5228,557,6743,12.110
CLINICAL MEDICINE,ZHEJIANG PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION,5229,385,6737,17.500
CLINICAL MEDICINE,"GUANGZHOU INSTITUTE OF BIOMEDICINE & HEALTH, CAS",5243,244,6700,27.460
CLINICAL MEDICINE,"NATIONAL CENTER FOR NANOSCIENCE & TECHNOLOGY, CAS",5247,181,6691,36.970
CLINICAL MEDICINE,CHANGSHA MEDICAL UNIVERSITY,5259,304,6673,21.950
CLINICAL MEDICINE,JIANGXI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,5279,781,6625,8.480
CLINICAL MEDICINE,CHENGDU UNIVERSITY,5342,544,6470,11.890
CLINICAL MEDICINE,HUNAN UNIVERSITY,5353,352,6441,18.300
CLINICAL MEDICINE,"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS",5367,150,6397,42.650
CLINICAL MEDICINE,CHANGCHUN UNIVERSITY OF CHINESE MEDICINE,5373,961,6377,6.640
CLINICAL MEDICINE,YANAN UNIVERSITY,5408,610,6283,10.300
CLINICAL MEDICINE,"SHANGHAI INSTITUTE OF IMMUNITY AND INFECTION, CAS",5416,159,6259,39.360
CLINICAL MEDICINE,INSTITUTE OF MATERIA MEDICA - CAMS,5459,138,6172,44.720
CLINICAL MEDICINE,BEIJING UNIVERSITY OF TECHNOLOGY,5479,432,6101,14.120
CLINICAL MEDICINE,CHENGDE MEDICAL UNIVERSITY,5480,774,6100,7.880
CLINICAL MEDICINE,SHAANXI NORMAL UNIVERSITY,5530,385,6022,15.640
CLINICAL MEDICINE,SIXTH MEDICAL CENTER OF CHINESE PLA GENERAL HOSPITAL,5534,327,6014,18.390
CLINICAL MEDICINE,BIOLAND LAB,5541,199,5995,30.130
CLINICAL MEDICINE,TAIZHOU UNIVERSITY,5569,681,5925,8.700
CLINICAL MEDICINE,EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY,5590,329,5879,17.870
CLINICAL MEDICINE,GANSU UNIVERSITY OF CHINESE MEDICINE,5598,824,5872,7.130
CLINICAL MEDICINE,HUAZHONG AGRICULTURAL UNIVERSITY,5616,327,5838,17.850
CLINICAL MEDICINE,SECOND PEOPLE'S HOSPITAL OF SHENZHEN,5634,477,5802,12.160
CLINICAL MEDICINE,NANJING NORMAL UNIVERSITY,5654,310,5764,18.590
CLINICAL MEDICINE,CHANGZHI MEDICAL COLLEGE,5657,602,5761,9.570
CLINICAL MEDICINE,LIAONING UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,5664,480,5753,11.990
CLINICAL MEDICINE,SOUTHWEST JIAOTONG UNIVERSITY,5670,612,5748,9.390
CLINICAL MEDICINE,NORTHWEST A&F UNIVERSITY - CHINA,5677,285,5741,20.140
CLINICAL MEDICINE,NANJING AGRICULTURAL UNIVERSITY,5700,287,5690,19.830
CLINICAL MEDICINE,"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS",5778,165,5507,33.380
CLINICAL MEDICINE,HUBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,5807,336,5458,16.240
CLINICAL MEDICINE,"BEIJING INSTITUTE OF GENOMICS, CAS",5824,249,5430,21.810
CLINICAL MEDICINE,INSTITUTE OF DERMATOLOGY - CAMS,5862,416,5338,12.830
CLINICAL MEDICINE,SHANDONG NORMAL UNIVERSITY,5891,291,5306,18.230
CLINICAL MEDICINE,BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY,5895,151,5300,35.100
CLINICAL MEDICINE,PLASTIC SURGERY HOSPITAL - CAMS,6016,555,5105,9.200
CLINICAL MEDICINE,MUDANJIANG MEDICAL UNIVERSITY,6020,498,5096,10.230
CLINICAL MEDICINE,"KUNMING INSTITUTE OF ZOOLOGY, CAS",6106,251,4990,19.880
CLINICAL MEDICINE,ZHEJIANG UNIVERSITY OF TECHNOLOGY,6134,359,4955,13.800
CLINICAL MEDICINE,"NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",6155,145,4922,33.940
CLINICAL MEDICINE,WESTLAKE UNIVERSITY,6156,450,4920,10.930
CLINICAL MEDICINE,JIANGHAN UNIVERSITY,6157,422,4917,11.650
CLINICAL MEDICINE,YOUJIANG MEDICAL UNIVERSITY FOR NATIONALITIES,6179,693,4878,7.040
CLINICAL MEDICINE,QIQIHAR MEDICAL UNIVERSITY,6199,483,4845,10.030
CLINICAL MEDICINE,GUANGDONG PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION,6298,130,4727,36.360
CLINICAL MEDICINE,OCEAN UNIVERSITY OF CHINA,6298,240,4727,19.700
CLINICAL MEDICINE,HEBEI NORTH UNIVERSITY,6308,734,4711,6.420
CLINICAL MEDICINE,TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL,6308,298,4711,15.810
CLINICAL MEDICINE,ANHUI UNIVERSITY,6323,227,4700,20.700
CLINICAL MEDICINE,UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY,6349,669,4675,6.990
CLINICAL MEDICINE,FUJIAN NORMAL UNIVERSITY,6359,346,4669,13.490
CLINICAL MEDICINE,SHENYANG MEDICAL COLLEGE,6518,458,4567,9.970
CLINICAL MEDICINE,INSTITUTE OF RADIATION MEDICINE - CAMS,6599,155,4481,28.910
CLINICAL MEDICINE,NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS,6610,295,4470,15.150
CLINICAL MEDICINE,PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN),6675,183,4381,23.940
CLINICAL MEDICINE,JIAMUSI UNIVERSITY,6694,532,4368,8.210
CLINICAL MEDICINE,SOUTH CHINA AGRICULTURAL UNIVERSITY,6718,234,4347,18.580
